Source.Name,aircraft_id,qty_needed,qty_res,qty_issued,qty_turned_in,unit_price,part_number,description,pos_ref,task_number,part_qty_oh,part_qty_ava,qty_on_order
AIRCRAFT2_mats.csv,AIRCRAFT2,95.0,0.0,95.0,0,0.0,AN525-832R5,SCREW,SEAT,330-25-HWI-97,418.0,418.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,8.0,0.0,8.0,0,0.0,AN960-416,WASHER,LDG,330-32-HWI-10,314.0,314.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,8.0,0.0,8.0,0,0.0,AN960-416,WASHER,LDG,330-32-HWI-09,314.0,314.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,8.0,0.0,8.0,0,0.0,AN960-416L,WASHER,LDG,330-32-HWI-10,1415.0,1395.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,8.0,0.0,8.0,0,0.0,AN960-416L,WASHER,LDG,330-32-HWI-09,1415.0,1395.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AN960C716L,WASHER,LDG,,194.0,190.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AN960C916L,WASHER,LDG,,93.0,89.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,AR4ECRPL,NMB BEARING,ENG 1,330-ZL-417-02-3-1,2.0,2.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,ARALDITE 420 A/B,EPOXY RESIN,SEAT,330-252100-01-1-1,2.0,2.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,ARALDITE HV953U,HARDENER ARALDITE HV953U,LDG,,3.0,3.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,ARALDITE�AW106,GENERAL PURPOSE ADHESIVE HONEYCOMB FILLER,LDG,,3.0,3.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,ARDROX 9D1B,AEROSOL ,ENG 1,330-36-HWI-01,16.0,2.0,-4.0
AIRCRAFT2_mats.csv,AIRCRAFT2,3.0,0.0,1.0,0,0.0,ARDROX 9D1B,AEROSOL ,LDG,330-32-HWI-09,16.0,2.0,-4.0
AIRCRAFT2_mats.csv,AIRCRAFT2,3.0,0.0,0.0,0,0.0,ARDROX 9D1B,AEROSOL ,LDG,330-32-HWI-10,16.0,2.0,-4.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,ARDROX 9D1B,AEROSOL ,ENGS,A2010-07-09-PART 01,16.0,2.0,-4.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,ARDROX 9PR5,REMOVER ARDROX ,ENG 1,330-36-HWI-01,33.0,18.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,5.0,0.0,3.0,0,0.0,ARDROX 9PR5,REMOVER ARDROX ,LDG,330-32-HWI-09,33.0,18.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,5.0,0.0,4.0,0,0.0,ARDROX 9PR5,REMOVER ARDROX ,LDG,330-32-HWI-10,33.0,18.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,ARDROX AV 30,CORROSION PREVENTIVE COMPOUND,AVIO,330-200003-01-1,20.0,14.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,ARDROX AV 30,CORROSION PREVENTIVE COMPOUND,LDG,330-32-HWI-25-1,20.0,14.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,ARDROX6077-25LI,WINDOW CLEANER (PAIL),CABIN,330-05-HWI-56,2.0,2.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,ARL4ECRPL,ROD END,ENG 1,330-ZL-417-02-3-1,3.0,3.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,0.0,0,0.0,AS3209-029,PACKING,AFT,330-383100-05-1,68.0,68.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS3209-214,PACKING,ENG 2,330-242100-18-1-2,59.0,59.0,60.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS3209-214,PACKING,ENG 1,330-242100-18-1-1,59.0,59.0,60.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS3209-226,PACKING,ENG 2,330-242100-18-1-2,9.0,9.0,120.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS3209-226,PACKING,ENG 1,330-242100-18-1-1,9.0,9.0,120.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,AS3578-037,PACKING,AFT,330-383100-05-1,123.0,121.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,0.0,0,0.0,AS3578-117,O RING,AFT,330-383100-05-1,267.0,267.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,14.0,0.0,14.0,0,0.0,AS3578-226,"PACKING - 1.974"" -1.994"" ID,0.135""-(CS2B",GAL/LAV,330-38-HWI-05,236.0,186.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,AS3578-227,PACKING,AFT,330-38-HWI-10-B,41.0,39.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,4.0,0.0,4.0,0,0.0,AS3578-230,WATER SEPARATOR PACKING,AFT,330-38-HWI-10-B,44.0,40.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,0.0,0,0.0,AS3578-230,WATER SEPARATOR PACKING,AFT,330-383100-05-1,44.0,40.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,AS3578-280,WATER SEPARATOR PACKING,AFT,330-38-HWI-10-B,35.0,33.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS3582-029,O RING,ENG 2,330-262100-11-1-2,32.0,30.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,3.0,0.0,3.0,0,0.0,AS3582-252,SEAL,FWD NT,,7.0,7.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS41104,NUT,ENG 2,330-ZL-413-02-3-2,10.0,10.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,AS42710,GASKET,ENG 2,A2010-07-09-PART 01,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS43013-155,RING,ENG 1,330-792000-RX-1-1,4.0,2.0,10.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS43013-156,RING-SEALING,ENG 1,330-792000-RX-1-1,15.0,13.0,10.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,AS48408,"BOLT, BIHEX HD",ENG 2,330-ZL-413-02-3-2,12.0,12.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS48428,BOLT,ENG 2,330-ZL-413-02-3-2,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,AS48511,BOLT,AVIO,330-71-HWI-13,4.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,3.0,0.0,3.0,0,0.0,AS48515,BOLT,ENG 2,330-ZL-412-02-3-2,1.0,1.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS62208,CLAMP,ENG 2,330-ZL-413-02-3-2,1.0,1.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS62211,CLAMP,AVIO,330-71-HWI-13,2.0,2.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS62408,CLAMP,ENG 1,330-ZL-413-02-3-1,9.0,9.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,AS62410,CLAMP,ENG 1,330-ZL-413-02-3-1,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,291.0,0.0,0.0,0,0.0,ASNA0078B402,RIVET,SEAT,E105-B20140-PERM,291.0,291.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,5.0,0.0,5.0,0,0.0,ASNA2001T3-13,SCREWS,FWD NT,330-ZL-100-01-2,4.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,9.0,0.0,9.0,0,0.0,ASNA2001T3-6,SCREW,FWD NT,330-ZL-100-01-2,55.0,55.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,6.0,0.0,6.0,0,0.0,ASNA2050DCJ03209,"RIVET, SOLID",FWD NT,330-ZL-121-01-1,135.0,135.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,4.0,0.0,0.0,0,0.0,ASNA2397-8L,"WASHER - 0.375"" OD   0.174"" ID   0.016""",AVIO,330-275117-01-1,2648.0,2645.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,4.0,0.0,0.0,0,0.0,ASNA2397-8LB,WASHER,CABIN,330-25-HWI-97,22.0,22.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,ASNA2397-8LB,WASHER,CABIN,330-25-HWI-97,22.0,22.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,300.0,0.0,300.0,0,0.0,ASNA2397C8L,WASHER,AFT,,1237.0,1237.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,20.0,0.0,20.0,0,0.0,ASNA2536-2,NUT,ENG 2,E105-B20147-TER-2-2-INBD,190.0,20.0,27.0
AIRCRAFT2_mats.csv,AIRCRAFT2,15.0,0.0,15.0,0,0.0,ASNA2536-2,NUT,ENG 1,E105-B20147-TER-1-1-INBD,190.0,20.0,27.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,ASNA2721B08-12,SCREW,CABIN,330-25-HWI-97,18.0,18.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,5.0,0.0,5.0,0,0.0,ASNA2857-030,STUD,FWD NT,330-ZL-100-01-2,57.0,57.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,5.0,0.0,5.0,0,0.0,ASNA2857-040,STUD,FWD NT,330-ZL-100-01-2,7.0,7.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,3.0,0.0,3.0,0,0.0,ASNA2879A050,FITTING-BLANK-HOISTING-VACRT HOUSING(C2A,AFT,,42.0,22.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,16.0,0.0,16.0,0,0.0,ASNA2879A050,FITTING-BLANK-HOISTING-VACRT HOUSING(C2A,CABIN,330-ZL-800-01-1,42.0,22.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,10.0,0.0,9.0,0,0.0,ASNA2879A050,FITTING-BLANK-HOISTING-VACRT HOUSING(C2A,AFT,,42.0,22.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,28.0,0.0,28.0,0,0.0,ASNA2879B050,CAP	,WINGS,330-ZL-500-02-1-1,158.0,158.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,3.0,0.0,3.0,0,0.0,ASNA2879B050,CAP	,FWD NT,330-ZL-100-01-2,158.0,158.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B1316-01187,GAUGE-PRESSURE,LDG,,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B20009-501,"COVER CAPTAIN BOTTOM, HONEYCOMB",SEAT,330-25-HWI-26,6.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B20009-502,"COVER 1ST OFCR BOTTOM, HONEYCOMB",SEAT,330-25-HWI-26,1.0,0.0,1.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B20009-503,COVER SEAT BTM BLUE,SEAT,330-25-HWI-26,1.0,0.0,1.0
AIRCRAFT2_mats.csv,AIRCRAFT2,3.0,0.0,3.0,0,0.0,B20009-510,"COVER COCKPIT HEADREST, HONEYCOMB",SEAT,330-25-HWI-26,10.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B20009-521,"COVER CAPTAIN BACK, HONEYCOMB",SEAT,330-25-HWI-26,13.0,11.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B20009-522,"COVER 1ST OFCR BACK, HONEYCOMB",SEAT,330-25-HWI-26,1.0,0.0,1.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B20010-502,LANYARD ASSY - EXIT DOOR,CABIN,,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,7.0,0.0,7.0,0,0.0,B20095-1,"BUMPER, SELF-ADHESIVE, WHITE POLYURETHANE",GAL/LAV,E1128-330-25-061,14.0,14.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21000-10,"PLACARD, FLAG OF HAWAII LHS, DECAL",FWD NT,330-11-HWI-01,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21000-11,DECAL-FLAG OF HAWAII RHS,FWD NT,330-11-HWI-01,5.0,5.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-002,PLACARD,AFT,330-11-HWI-05,4.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-012,"DECAL, JET FUEL MAX PRESSURE",RHW,330-11-HWI-07,4.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-013,"PLACARD, MAGNETIC FUEL LEVEL",RHW,330-11-HWI-07,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-034,PLACARD- MAN IN CIRCLE,ENG 1,330-11-HWI-08,4.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-035,PLACARD-RED STRIP,ENG 1,330-11-HWI-08,8.0,8.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-040,PLACARD -WARNING PIVOT DOOR - KEEP AWAY,ENG 1,330-11-HWI-08,18.0,18.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-048,PLACARD-ANTI-ICE DUCT EXHAUST ACCESS PANEL,ENG 1,330-11-HWI-08,7.0,7.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-063,PLACARD-HOT,FWD NT,330-ZL-100-01-2,4.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-083,PLACARD-CARGO LOADING,AFT,,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-117,PLACARD-IDG OIL FILLER ACCESS,ENG 2,330-11-HWI-08,6.0,6.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-117,PLACARD-IDG OIL FILLER ACCESS,ENG 1,330-11-HWI-08,6.0,6.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-119,PLACARD-HOIST POINT PIVOT DOOR ONLY,ENG 2,330-11-HWI-08,20.0,20.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-119,PLACARD-HOIST POINT PIVOT DOOR ONLY,ENG 1,330-11-HWI-08,20.0,20.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,4.0,0.0,4.0,0,0.0,B21002-120,PLACARD-HOIST POINT,ENG 2,330-11-HWI-08,53.0,53.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,4.0,0.0,4.0,0,0.0,B21002-120,PLACARD-HOIST POINT,ENG 1,330-11-HWI-08,53.0,53.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-121,PLACARD-HOIST POINT NOSE COWL ONLY,ENG 1,330-11-HWI-08,20.0,20.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-125,PLACARD-LATCH CLOSING SEQUENCE 1-3-2-4,ENG 2,330-11-HWI-08,6.0,6.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-126,PLACARD-WARNING BOTH RODS,ENG 1,330-11-HWI-08,20.0,20.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-126,PLACARD-WARNING BOTH RODS,ENG 2,330-11-HWI-08,20.0,20.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-127,PLACARD-WARNING CINCH DEVICE MUST BE,ENG 2,330-11-HWI-08,6.0,6.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-127,PLACARD-WARNING CINCH DEVICE MUST BE,ENG 1,330-11-HWI-08,6.0,6.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-130,PLACARD-LOWER DOOR PIVOT ACCESS PANEL,ENG 2,330-11-HWI-08,11.0,11.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-130,PLACARD-LOWER DOOR PIVOT ACCESS PANEL,ENG 1,330-11-HWI-08,11.0,11.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-131,PLACARD-LATCH ACCESS PRESSURE RELIEF DOOR,ENG 2,330-11-HWI-08,26.0,26.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-132,PLACARD-LATCH CLOSING SEQUENCE: ENGAGE,ENG 2,330-11-HWI-08,10.0,10.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-132,PLACARD-LATCH CLOSING SEQUENCE: ENGAGE,ENG 1,330-11-HWI-08,10.0,10.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-133,PLACARD-LATCH CLOSING SEQUENCE-3-4-1-7-6-5-2,ENG 2,330-11-HWI-08,11.0,11.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-133,PLACARD-LATCH CLOSING SEQUENCE-3-4-1-7-6-5-2,ENG 1,330-11-HWI-08,11.0,11.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-134,PLACARD-1,ENG 1,330-11-HWI-08,8.0,8.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-135,PLACARD-2,ENG 1,330-11-HWI-08,11.0,11.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-135,PLACARD-2,ENG 2,330-11-HWI-08,11.0,11.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,B21002-135,PLACARD-2,ENG 1,330-11-HWI-08,11.0,11.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-136,PLACARD-3,ENG 1,330-11-HWI-08,6.0,6.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-136,PLACARD-3,ENG 2,330-11-HWI-08,6.0,6.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-137,PLACARD-4,ENG 1,330-11-HWI-08,7.0,7.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B21002-137,PLACARD-4,ENG 2,330-11-HWI-08,7.0,7.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-138,PLACARD-5,ENG 2,330-11-HWI-08,8.0,8.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-138,PLACARD-5,ENG 1,330-11-HWI-08,8.0,8.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-139,PLACARD-6,ENG 2,330-11-HWI-08,13.0,13.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-139,PLACARD-6,ENG 1,330-11-HWI-08,13.0,13.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-140,PLACARD-7,ENG 2,330-11-HWI-08,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-140,PLACARD-7,ENG 1,330-11-HWI-08,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-157,DECAL-JETWAY ALIGNMENT,FWD NT,330-11-HWI-01,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21002-158,PLACARD-USE ONLY MOBIL JET OIL 387,ENG 1,330-11-HWI-08,3.0,3.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B21031-500,KIT,AVIO,E46-22-97-21,1.0,1.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B2P0013,"PLACARD-HAWAIIAN AIRLINES, INC",FWD NT,330-11-HWI-01,8.0,8.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,2.0,0.0,2.0,0,0.0,B2P0064,PLACARD,CABIN,330-11-HWI-24,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,6.0,0.0,6.0,0,0.0,B2P0081,"PLACARD'PULL COVER RELEASE""DO NOT SIT HERE"" (SILVE",CABIN,330-11-HWI-24,7.0,7.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,6.0,0.0,0.0,0,0.0,B2P0081,"PLACARD'PULL COVER RELEASE""DO NOT SIT HERE"" (SILVE",CABIN,330-38-HWI-06,7.0,7.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,12.0,0.0,12.0,0,0.0,B2P0096-9,PLACARD-NO STOWAGE,SEAT,330-252100-01-1-1,4.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B2P0129,PLACARD HEAD POSITION,CABIN,330-11-HWI-24,4.0,4.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,B2P0130,"PLACARD,CURTAIN MUS BE OPEN",CABIN,330-11-HWI-24,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,BACP18BC02A06P,COTTER PIN,LDG,330-32-HWI-10,192.0,192.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,8.0,0.0,8.0,0,0.0,BACP18BC02A06P,COTTER PIN,LDG,330-32-HWI-15,192.0,192.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,BACP18BC02A06P,COTTER PIN,LDG,330-32-HWI-09,192.0,192.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,BACP18BC03A10P,PIN,LDG,330-32-HWI-10,44.0,44.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,BACP18BC03A10P,PIN,LDG,330-32-HWI-09,44.0,44.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,4.0,0.0,4.0,0,0.0,BACP18BC04A10P,PIN,LDG,330-32-HWI-10,238.0,238.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,4.0,0.0,0.0,0,0.0,BACP18BC04A10P,PIN,LDG,330-32-HWI-09,238.0,238.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,BH00523-4,NUT,RHW,330-ZL-574-01-1-2,1.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,BOELUBE 70201-13,LUBRICANT,ENG 2,E105-B20147-TER-2-2-INBD,27.0,27.0,5.0
AIRCRAFT2_mats.csv,AIRCRAFT2,14.0,0.0,14.0,0,0.0,BP4231,"SEAL, PBE TAMPER SEAL, SILVER",GAL/LAV,330-25-HWI-124,215.0,201.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,C-50,CEE-BEE CLEANER SOLVENT,LHW,330-ZL-500-02-1-1,59.0,44.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,C24960000-1,SAFETY VALVE,RHW,330-ZL-575-01-1-2,0.0,0.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,C52579B,TURN CATCH ASSY,GAL/LAV,330-25-HWI-97,2.0,2.0,0.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,CA1000,JOINTING COMPOUND,SEAT,330-252100-01-1-2,35.0,8.0,18.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,CA1000,JOINTING COMPOUND,LDG,330-322100-11-1,35.0,8.0,18.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,CA1000,JOINTING COMPOUND,LHW,330-05-HWI-71,35.0,8.0,18.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,0.0,0,0.0,CA1000,JOINTING COMPOUND,RHW,330-05-HWI-72,35.0,8.0,18.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,CA1000,JOINTING COMPOUND,FWD NT,330-215000-06-1,35.0,8.0,18.0
AIRCRAFT2_mats.csv,AIRCRAFT2,1.0,0.0,1.0,0,0.0,CA1000,JOINTING COMPOUND,FWD NT,330-ZL-131-01-1,35.0,8.0,18.0
AIRCRAFT2_mats.csv,AIRCRAFT2,8.0,0.0,8.0,0,0.0,CB AEROSPACE WIPES,SIZE 25X42CM - 150SHEETS/BOX,RHW,330-ZL-500-02-1-2,441.0,80.0,1600.0
